time,sv,doppler
2026-01-11 21:17:52.000,G01,2044.136
2026-01-11 21:17:54.000,G01,2043.427
2026-01-11 21:17:56.000,G01,2042.13
2026-01-11 21:17:58.000,G01,2041.138
2026-01-11 21:18:00.000,G01,2040.45
2026-01-11 21:18:02.000,G01,2039.555
2026-01-11 21:18:04.000,G01,2039.627
2026-01-11 21:18:06.000,G01,2037.642
2026-01-11 21:18:08.000,G01,2037.329
2026-01-11 21:18:10.000,G01,2037.226
2026-01-11 21:18:12.000,G01,2036.552
2026-01-11 21:18:14.000,G01,2036.233
2026-01-11 21:18:16.000,G01,2035.335
2026-01-11 21:18:18.000,G01,2034.262
2026-01-11 21:18:20.000,G01,2032.715
2026-01-11 21:18:22.000,G01,2032.498
2026-01-11 21:18:24.000,G01,2031.542
2026-01-11 21:18:26.000,G01,2031.369
2026-01-11 21:18:28.000,G01,2030.957
2026-01-11 21:18:30.000,G01,2029.37
2026-01-11 21:18:32.000,G01,2028.86
2026-01-11 21:18:34.000,G01,2028.397
2026-01-11 21:18:36.000,G01,2025.65
2026-01-11 21:18:38.000,G01,2027.358
2026-01-11 21:18:40.000,G01,2025.816
2026-01-11 21:18:42.000,G01,2024.33
2026-01-11 21:18:44.000,G01,2025.51
2026-01-11 21:18:46.000,G01,2023.35
2026-01-11 21:18:48.000,G01,2022.804
2026-01-11 21:18:50.000,G01,2021.422
2026-01-11 21:18:52.000,G01,2021.469
2026-01-11 21:18:54.000,G01,2020.549
2026-01-11 21:18:56.000,G01,2019.737
2026-01-11 21:18:58.000,G01,2018.863
2026-01-11 21:19:00.000,G01,2018.387
2026-01-11 21:19:02.000,G01,2017.913
2026-01-11 21:19:04.000,G01,2016.791
2026-01-11 21:19:06.000,G01,2016.474
2026-01-11 21:19:08.000,G01,2014.949
2026-01-11 21:19:10.000,G01,2013.996
2026-01-11 21:19:12.000,G01,2013.219
2026-01-11 21:19:14.000,G01,2013.807
2026-01-11 21:19:16.000,G01,2012.852
2026-01-11 21:19:18.000,G01,2011.522
2026-01-11 21:19:20.000,G01,2011.197
2026-01-11 21:19:22.000,G01,2009.604
2026-01-11 21:19:24.000,G01,2008.467
2026-01-11 21:19:26.000,G01,2007.615
2026-01-11 21:19:28.000,G01,2007.39
2026-01-11 21:19:30.000,G01,2007.15
2026-01-11 21:19:32.000,G01,2006.322
2026-01-11 21:19:34.000,G01,2006.028
2026-01-11 21:19:36.000,G01,2005.186
2026-01-11 21:19:38.000,G01,2004.617
2026-01-11 21:19:40.000,G01,2003.141
2026-01-11 21:19:42.000,G01,2002.283
2026-01-11 21:19:44.000,G01,2001.872
2026-01-11 21:19:46.000,G01,2000.912
2026-01-11 21:19:48.000,G01,2000.505
2026-01-11 21:19:50.000,G01,1999.832
2026-01-11 21:19:52.000,G01,1999.422
2026-01-11 21:19:54.000,G01,1997.548
2026-01-11 21:19:56.000,G01,1996.747
2026-01-11 21:19:58.000,G01,1997.158
2026-01-11 21:20:00.000,G01,1995.85
2026-01-11 21:20:02.000,G01,1994.611
2026-01-11 21:20:04.000,G01,1994.049
2026-01-11 21:20:06.000,G01,1993.766
2026-01-11 21:20:08.000,G01,1992.325
2026-01-11 21:20:10.000,G01,1991.639
2026-01-11 21:20:12.000,G01,1991.3
2026-01-11 21:20:14.000,G01,1991.162
2026-01-11 21:20:16.000,G01,1989.908
2026-01-11 21:20:18.000,G01,1988.946
2026-01-11 21:20:20.000,G01,1987.984
2026-01-11 21:20:22.000,G01,1986.893
2026-01-11 21:20:24.000,G01,1986.274
2026-01-11 21:20:26.000,G01,1985.655
2026-01-11 21:20:28.000,G01,1984.813
2026-01-11 21:20:30.000,G01,1984.315
2026-01-11 21:20:32.000,G01,1983.187
2026-01-11 21:20:34.000,G01,1982.606
2026-01-11 21:20:36.000,G01,1981.608
2026-01-11 21:20:38.000,G01,1981.223
2026-01-11 21:20:40.000,G01,1980.836
2026-01-11 21:20:42.000,G01,1979.782
2026-01-11 21:20:44.000,G01,1979.208
2026-01-11 21:20:46.000,G01,1978.614
2026-01-11 21:20:48.000,G01,1977.204
2026-01-11 21:20:50.000,G01,1976.964
2026-01-11 21:20:52.000,G01,1976.18
2026-01-11 21:20:54.000,G01,1975.46
2026-01-11 21:20:56.000,G01,1974.604
2026-01-11 21:20:58.000,G01,1973.343
2026-01-11 21:21:00.000,G01,1973.132
2026-01-11 21:21:02.000,G01,1971.637
2026-01-11 21:21:04.000,G01,1971.482
2026-01-11 21:21:06.000,G01,1971.027
2026-01-11 21:21:08.000,G01,1969.808
2026-01-11 21:21:10.000,G01,1968.44
2026-01-11 21:21:12.000,G01,1968.369
2026-01-11 21:21:14.000,G01,1967.701
2026-01-11 21:21:16.000,G01,1967.349
2026-01-11 21:21:18.000,G01,1966.967
2026-01-11 21:21:20.000,G01,1965.667
2026-01-11 21:21:22.000,G01,1964.043
2026-01-11 21:21:24.000,G01,1963.596
2026-01-11 21:21:26.000,G01,1963.248
2026-01-11 21:21:28.000,G01,1961.596
2026-01-11 21:21:30.000,G01,1961.051
2026-01-11 21:21:32.000,G01,1961.828
2026-01-11 21:21:34.000,G01,1960.335
2026-01-11 21:21:36.000,G01,1958.531
2026-01-11 21:21:38.000,G01,1957.91
2026-01-11 21:21:40.000,G01,1957.028
2026-01-11 21:21:42.000,G01,1957.828
2026-01-11 21:21:44.000,G01,1956.838
2026-01-11 21:21:46.000,G01,1954.861
2026-01-11 21:21:48.000,G01,1955.486
2026-01-11 21:21:50.000,G01,1952.983
2026-01-11 21:21:52.000,G01,1953.854
2026-01-11 21:21:54.000,G01,1952.105
2026-01-11 21:21:56.000,G01,1950.735
2026-01-11 21:21:58.000,G01,1950.968
2026-01-11 21:22:00.000,G01,1950.848
2026-01-11 21:22:02.000,G01,1950.122
2026-01-11 21:22:04.000,G01,1948.427
2026-01-11 21:22:06.000,G01,1947.821
2026-01-11 21:22:08.000,G01,1947.194
2026-01-11 21:22:10.000,G01,1945.734
2026-01-11 21:22:12.000,G01,1945.789
2026-01-11 21:22:14.000,G01,1944.133
2026-01-11 21:22:16.000,G01,1944.064
2026-01-11 21:22:18.000,G01,1942.768
2026-01-11 21:22:20.000,G01,1942.144
2026-01-11 21:22:22.000,G01,1941.256
2026-01-11 21:22:24.000,G01,1940.64
2026-01-11 21:22:26.000,G01,1939.494
2026-01-11 21:22:28.000,G01,1938.603
2026-01-11 21:22:30.000,G01,1938.248
2026-01-11 21:22:32.000,G01,1938.488
2026-01-11 21:22:34.000,G01,1936.418
2026-01-11 21:22:36.000,G01,1937.228
2026-01-11 21:22:38.000,G01,1935.422
2026-01-11 21:22:40.000,G01,1934.457
2026-01-11 21:22:42.000,G01,1933.197
2026-01-11 21:22:44.000,G01,1933.469
2026-01-11 21:22:46.000,G01,1932.575
2026-01-11 21:22:48.000,G01,1931.371
2026-01-11 21:22:50.000,G01,1930.862
2026-01-11 21:22:52.000,G01,1930.182
2026-01-11 21:22:54.000,G01,1929.749
2026-01-11 21:22:56.000,G01,1928.118
2026-01-11 21:22:58.000,G01,1927.745
2026-01-11 21:23:00.000,G01,1926.286
2026-01-11 21:23:02.000,G01,1925.747
2026-01-11 21:23:04.000,G01,1925.491
2026-01-11 21:23:06.000,G01,1924.86
2026-01-11 21:23:08.000,G01,1923.34
2026-01-11 21:23:10.000,G01,1923.751
2026-01-11 21:23:12.000,G01,1921.556
2026-01-11 21:23:14.000,G01,1921.451
2026-01-11 21:23:16.000,G01,1920.282
2026-01-11 21:23:18.000,G01,1920.473
2026-01-11 21:23:20.000,G01,1919.264
2026-01-11 21:23:22.000,G01,1918.017
2026-01-11 21:23:24.000,G01,1918.144
2026-01-11 21:23:26.000,G01,1917.559
2026-01-11 21:23:28.000,G01,1915.459
2026-01-11 21:23:30.000,G01,1915.857
2026-01-11 21:23:32.000,G01,1914.13
2026-01-11 21:23:34.000,G01,1912.964
2026-01-11 21:23:36.000,G01,1912.902
2026-01-11 21:23:38.000,G01,1911.792
2026-01-11 21:23:40.000,G01,1911.416
2026-01-11 21:23:42.000,G01,1910.908
2026-01-11 21:23:44.000,G01,1909.519
2026-01-11 21:23:46.000,G01,1909.569
2026-01-11 21:23:48.000,G01,1907.412
2026-01-11 21:23:50.000,G01,1906.657
2026-01-11 21:23:52.000,G01,1907.794
2026-01-11 21:23:54.000,G01,1905.694
2026-01-11 21:23:56.000,G01,1905.214
2026-01-11 21:23:58.000,G01,1904.318
2026-01-11 21:24:00.000,G01,1903.908
2026-01-11 21:24:02.000,G01,1902.484
2026-01-11 21:24:04.000,G01,1901.08
2026-01-11 21:24:06.000,G01,1901.074
2026-01-11 21:24:08.000,G01,1900.019
2026-01-11 21:24:10.000,G01,1899.802
2026-01-11 21:24:12.000,G01,1899.096
2026-01-11 21:24:14.000,G01,1898.867
2026-01-11 21:24:16.000,G01,1897.668
2026-01-11 21:24:18.000,G01,1896.183
2026-01-11 21:24:20.000,G01,1896.108
2026-01-11 21:24:22.000,G01,1895.393
2026-01-11 21:24:24.000,G01,1893.426
2026-01-11 21:24:26.000,G01,1892.5
2026-01-11 21:24:28.000,G01,1893.54
2026-01-11 21:24:30.000,G01,1892.776
2026-01-11 21:24:32.000,G01,1890.468
2026-01-11 21:24:34.000,G01,1890.312
2026-01-11 21:24:36.000,G01,1889.179
2026-01-11 21:24:38.000,G01,1888.388
2026-01-11 21:24:40.000,G01,1887.074
2026-01-11 21:24:42.000,G01,1887.407
2026-01-11 21:24:44.000,G01,1886.825
2026-01-11 21:24:46.000,G01,1885.685
2026-01-11 21:24:48.000,G01,1884.58
2026-01-11 21:24:50.000,G01,1883.651
2026-01-11 21:24:52.000,G01,1884.275
2026-01-11 21:24:54.000,G01,1881.937
2026-01-11 21:24:56.000,G01,1881.172
2026-01-11 21:24:58.000,G01,1881.715
2026-01-11 21:25:00.000,G01,1879.981
2026-01-11 21:25:02.000,G01,1879.4
2026-01-11 21:25:04.000,G01,1878.023
2026-01-11 21:25:06.000,G01,1878.028
2026-01-11 21:25:08.000,G01,1877.61
2026-01-11 21:25:10.000,G01,1876.114
2026-01-11 21:25:12.000,G01,1875.912
2026-01-11 21:25:14.000,G01,1873.943
2026-01-11 21:25:16.000,G01,1872.903
2026-01-11 21:25:18.000,G01,1873.193
2026-01-11 21:25:20.000,G01,1872.836
2026-01-11 21:25:22.000,G01,1871.789
2026-01-11 21:25:24.000,G01,1871.095
2026-01-11 21:25:26.000,G01,1869.026
2026-01-11 21:25:28.000,G01,1869.451
2026-01-11 21:25:30.000,G01,1868.98
2026-01-11 21:25:32.000,G01,1866.971
2026-01-11 21:25:34.000,G01,1867.578
2026-01-11 21:25:36.000,G01,1864.614
2026-01-11 21:25:38.000,G01,1865.568
2026-01-11 21:25:40.000,G01,1863.496
2026-01-11 21:25:42.000,G01,1864.58
2026-01-11 21:25:44.000,G01,1863.09
2026-01-11 21:25:46.000,G01,1861.768
2026-01-11 21:25:48.000,G01,1861.355
2026-01-11 21:25:50.000,G01,1860.344
2026-01-11 21:25:52.000,G01,1858.611
2026-01-11 21:25:54.000,G01,1859.813
2026-01-11 21:25:56.000,G01,1857.336
2026-01-11 21:25:58.000,G01,1857.488
2026-01-11 21:26:00.000,G01,1857.062
2026-01-11 21:26:02.000,G01,1854.573
2026-01-11 21:26:04.000,G01,1853.813
2026-01-11 21:26:06.000,G01,1854.457
2026-01-11 21:26:08.000,G01,1853.875
2026-01-11 21:26:10.000,G01,1853.389
2026-01-11 21:26:12.000,G01,1850.436
2026-01-11 21:26:14.000,G01,1850.795
2026-01-11 21:26:16.000,G01,1849.029
2026-01-11 21:26:18.000,G01,1849.665
2026-01-11 21:26:20.000,G01,1847.9
2026-01-11 21:26:22.000,G01,1848.082
2026-01-11 21:26:24.000,G01,1847.717
2026-01-11 21:26:26.000,G01,1845.581
2026-01-11 21:26:28.000,G01,1845.926
2026-01-11 21:26:30.000,G01,1844.419
2026-01-11 21:26:32.000,G01,1843.771
2026-01-11 21:26:34.000,G01,1843.113
2026-01-11 21:26:36.000,G01,1842.924
2026-01-11 21:26:38.000,G01,1842.112
2026-01-11 21:26:40.000,G01,1841.043
2026-01-11 21:26:42.000,G01,1838.686
2026-01-11 21:26:44.000,G01,1839.072
2026-01-11 21:26:46.000,G01,1837.935
2026-01-11 21:26:48.000,G01,1838.072
2026-01-11 21:26:50.000,G01,1836.833
2026-01-11 21:26:52.000,G01,1836.621
2026-01-11 21:26:54.000,G01,1834.441
2026-01-11 21:26:56.000,G01,1834.735
2026-01-11 21:26:58.000,G01,1832.709
2026-01-11 21:27:00.000,G01,1833.597
2026-01-11 21:27:02.000,G01,1832.021
2026-01-11 21:27:04.000,G01,1831.514
2026-01-11 21:27:06.000,G01,1830.3
2026-01-11 21:27:08.000,G01,1829.199
2026-01-11 21:27:10.000,G01,1828.004
2026-01-11 21:27:12.000,G01,1827.724
2026-01-11 21:27:14.000,G01,1826.282
2026-01-11 21:27:16.000,G01,1826.276
2026-01-11 21:27:18.000,G01,1825.196
2026-01-11 21:27:20.000,G01,1824.179
2026-01-11 21:27:22.000,G01,1824.623
2026-01-11 21:27:24.000,G01,1823.662
2026-01-11 21:27:26.000,G01,1822.283
2026-01-11 21:27:28.000,G01,1820.168
2026-01-11 21:27:30.000,G01,1821.886
2026-01-11 21:27:32.000,G01,1821.14
2026-01-11 21:27:34.000,G01,1817.751
2026-01-11 21:27:36.000,G01,1817.397
2026-01-11 21:27:38.000,G01,1818.242
2026-01-11 21:27:40.000,G01,1816.167
2026-01-11 21:27:42.000,G01,1815.666
2026-01-11 21:27:44.000,G01,1814.791
2026-01-11 21:27:46.000,G01,1813.945
2026-01-11 21:27:48.000,G01,1812.736
2026-01-11 21:27:50.000,G01,1813.086
2026-01-11 21:27:52.000,G01,1811.225
2026-01-11 21:27:54.000,G01,1811.116
2026-01-11 21:27:56.000,G01,1809.844
2026-01-11 21:27:58.000,G01,1808.844
2026-01-11 21:28:00.000,G01,1809.324
2026-01-11 21:28:02.000,G01,1808.265
2026-01-11 21:28:04.000,G01,1807.465
2026-01-11 21:28:06.000,G01,1806.303
2026-01-11 21:28:08.000,G01,1805.252
2026-01-11 21:28:10.000,G01,1804.491
2026-01-11 21:28:12.000,G01,1803.445
2026-01-11 21:28:14.000,G01,1803.582
2026-01-11 21:28:16.000,G01,1803.418
2026-01-11 21:28:18.000,G01,1802.015
2026-01-11 21:28:20.000,G01,1800.146
2026-01-11 21:28:22.000,G01,1799.165
2026-01-11 21:28:24.000,G01,1799.433
2026-01-11 21:28:26.000,G01,1798.13
2026-01-11 21:28:28.000,G01,1796.192
2026-01-11 21:28:30.000,G01,1797.208
2026-01-11 21:28:32.000,G01,1796.274
2026-01-11 21:28:34.000,G01,1795.33
2026-01-11 21:28:36.000,G01,1794.109
2026-01-11 21:28:38.000,G01,1794.028
2026-01-11 21:28:40.000,G01,1792.527
2026-01-11 21:28:42.000,G01,1791.877
2026-01-11 21:28:44.000,G01,1791.24
2026-01-11 21:28:46.000,G01,1789.709
2026-01-11 21:28:48.000,G01,1789.116
2026-01-11 21:28:50.000,G01,1788.234
2026-01-11 21:28:52.000,G01,1788.915
2026-01-11 21:28:54.000,G01,1786.394
2026-01-11 21:28:56.000,G01,1785.802
2026-01-11 21:28:58.000,G01,1785.623
2026-01-11 21:29:00.000,G01,1784.554
2026-01-11 21:29:02.000,G01,1783.958
2026-01-11 21:29:04.000,G01,1783.197
2026-01-11 21:29:06.000,G01,1782.131
2026-01-11 21:29:08.000,G01,1781.04
2026-01-11 21:29:10.000,G01,1780.551
2026-01-11 21:29:12.000,G01,1778.77
2026-01-11 21:29:14.000,G01,1779.031
2026-01-11 21:29:16.000,G01,1778.103
2026-01-11 21:29:18.000,G01,1776.249
2026-01-11 21:29:20.000,G01,1777.073
2026-01-11 21:29:22.000,G01,1776.206
2026-01-11 21:29:24.000,G01,1775.17
2026-01-11 21:29:26.000,G01,1774.074
2026-01-11 21:29:28.000,G01,1774.36
2026-01-11 21:29:30.000,G01,1771.577
2026-01-11 21:29:32.000,G01,1771.172
2026-01-11 21:29:34.000,G01,1769.648
2026-01-11 21:29:36.000,G01,1770.92
2026-01-11 21:29:38.000,G01,1769.962
2026-01-11 21:29:40.000,G01,1768.216
2026-01-11 21:29:42.000,G01,1768.11
2026-01-11 21:29:44.000,G01,1766.452
2026-01-11 21:29:46.000,G01,1765.732
2026-01-11 21:29:48.000,G01,1765.449
2026-01-11 21:29:50.000,G01,1764.369
2026-01-11 21:29:52.000,G01,1763.458
2026-01-11 21:29:54.000,G01,1762.315
2026-01-11 21:29:56.000,G01,1761.782
2026-01-11 21:29:58.000,G01,1761.701
2026-01-11 21:30:00.000,G01,1760.057
2026-01-11 21:30:02.000,G01,1758.99
2026-01-11 21:30:04.000,G01,1758.418
2026-01-11 21:30:06.000,G01,1758.901
2026-01-11 21:30:08.000,G01,1755.996
2026-01-11 21:30:10.000,G01,1756.106
2026-01-11 21:30:12.000,G01,1755.34
2026-01-11 21:30:14.000,G01,1755.569
2026-01-11 21:30:16.000,G01,1752.59
2026-01-11 21:30:18.000,G01,1752.174
2026-01-11 21:30:20.000,G01,1752.737
2026-01-11 21:30:22.000,G01,1751.381
2026-01-11 21:30:24.000,G01,1750.046
2026-01-11 21:30:26.000,G01,1749.342
2026-01-11 21:30:28.000,G01,1749.007
2026-01-11 21:30:30.000,G01,1748.052
2026-01-11 21:30:32.000,G01,1747.459
2026-01-11 21:30:34.000,G01,1747.008
2026-01-11 21:30:36.000,G01,1743.748
2026-01-11 21:30:38.000,G01,1744.523
2026-01-11 21:30:40.000,G01,1744.291
2026-01-11 21:30:42.000,G01,1743.661
2026-01-11 21:30:44.000,G01,1741.26
2026-01-11 21:30:46.000,G01,1741.213
2026-01-11 21:30:48.000,G01,1740.636
2026-01-11 21:30:50.000,G01,1740.0
2026-01-11 21:30:52.000,G01,1739.69
2026-01-11 21:30:54.000,G01,1738.181
2026-01-11 21:30:56.000,G01,1737.712
2026-01-11 21:30:58.000,G01,1736.255
2026-01-11 21:31:00.000,G01,1735.845
2026-01-11 21:31:02.000,G01,1734.494
2026-01-11 21:31:04.000,G01,1733.838
2026-01-11 21:31:06.000,G01,1732.945
2026-01-11 21:31:08.000,G01,1732.396
2026-01-11 21:31:10.000,G01,1732.224
2026-01-11 21:31:12.000,G01,1730.679
2026-01-11 21:31:14.000,G01,1729.203
2026-01-11 21:31:16.000,G01,1728.411
2026-01-11 21:31:18.000,G01,1728.855
2026-01-11 21:31:20.000,G01,1727.234
2026-01-11 21:31:22.000,G01,1727.268
2026-01-11 21:31:24.000,G01,1726.261
2026-01-11 21:31:26.000,G01,1724.883
2026-01-11 21:31:28.000,G01,1723.619
2026-01-11 21:31:30.000,G01,1723.468
2026-01-11 21:31:32.000,G01,1723.317
2026-01-11 21:31:34.000,G01,1722.417
2026-01-11 21:31:36.000,G01,1720.339
2026-01-11 21:31:38.000,G01,1720.094
2026-01-11 21:31:40.000,G01,1719.603
2026-01-11 21:31:42.000,G01,1718.153
2026-01-11 21:31:44.000,G01,1717.812
2026-01-11 21:31:46.000,G01,1715.809
2026-01-11 21:31:48.000,G01,1715.334
2026-01-11 21:31:50.000,G01,1715.438
2026-01-11 21:31:52.000,G01,1714.746
2026-01-11 21:31:54.000,G01,1712.993
2026-01-11 21:31:56.000,G01,1712.815
2026-01-11 21:31:58.000,G01,1711.559
2026-01-11 21:32:00.000,G01,1710.672
2026-01-11 21:32:02.000,G01,1710.85
2026-01-11 21:32:04.000,G01,1710.439
2026-01-11 21:32:06.000,G01,1708.583
2026-01-11 21:32:08.000,G01,1707.36
2026-01-11 21:32:10.000,G01,1706.763
2026-01-11 21:32:12.000,G01,1706.436
2026-01-11 21:32:14.000,G01,1705.245
2026-01-11 21:32:16.000,G01,1705.008
2026-01-11 21:32:18.000,G01,1703.738
2026-01-11 21:32:20.000,G01,1701.519
2026-01-11 21:32:22.000,G01,1701.232
2026-01-11 21:32:24.000,G01,1701.436
2026-01-11 21:32:26.000,G01,1700.539
2026-01-11 21:32:28.000,G01,1699.935
2026-01-11 21:32:30.000,G01,1697.818
2026-01-11 21:32:32.000,G01,1698.433
2026-01-11 21:32:34.000,G01,1697.651
2026-01-11 21:32:36.000,G01,1696.514
2026-01-11 21:32:38.000,G01,1695.317
2026-01-11 21:32:40.000,G01,1693.898
2026-01-11 21:32:42.000,G01,1694.13
2026-01-11 21:32:44.000,G01,1692.906
2026-01-11 21:32:46.000,G01,1691.831
2026-01-11 21:32:48.000,G01,1691.502
2026-01-11 21:32:50.000,G01,1690.011
2026-01-11 21:32:52.000,G01,1690.247
2026-01-11 21:32:54.000,G01,1688.99
2026-01-11 21:32:56.000,G01,1688.247
2026-01-11 21:32:58.000,G01,1686.544
2026-01-11 21:33:00.000,G01,1685.652
2026-01-11 21:33:02.000,G01,1686.289
2026-01-11 21:33:04.000,G01,1685.026
2026-01-11 21:33:06.000,G01,1683.059
2026-01-11 21:33:08.000,G01,1682.302
2026-01-11 21:33:10.000,G01,1682.203
2026-01-11 21:33:12.000,G01,1680.616
2026-01-11 21:33:14.000,G01,1680.864
2026-01-11 21:33:16.000,G01,1680.148
2026-01-11 21:33:18.000,G01,1679.959
2026-01-11 21:33:20.000,G01,1677.497
2026-01-11 21:33:22.000,G01,1676.479
2026-01-11 21:33:24.000,G01,1675.686
2026-01-11 21:33:26.000,G01,1675.002
2026-01-11 21:33:28.000,G01,1674.012
2026-01-11 21:33:30.000,G01,1673.965
2026-01-11 21:33:32.000,G01,1674.005
2026-01-11 21:33:34.000,G01,1671.786
2026-01-11 21:33:36.000,G01,1671.729
2026-01-11 21:33:38.000,G01,1670.73
2026-01-11 21:33:40.000,G01,1668.917
2026-01-11 21:33:42.000,G01,1669.296
2026-01-11 21:33:44.000,G01,1667.526
2026-01-11 21:33:46.000,G01,1666.791
2026-01-11 21:33:48.000,G01,1665.925
2026-01-11 21:33:50.000,G01,1666.003
2026-01-11 21:33:52.000,G01,1664.771
2026-01-11 21:33:54.000,G01,1663.863
2026-01-11 21:33:56.000,G01,1662.613
2026-01-11 21:33:58.000,G01,1661.986
2026-01-11 21:34:00.000,G01,1660.773
2026-01-11 21:34:02.000,G01,1660.764
2026-01-11 21:34:04.000,G01,1660.712
2026-01-11 21:34:06.000,G01,1659.182
2026-01-11 21:34:08.000,G01,1657.523
2026-01-11 21:34:10.000,G01,1657.439
2026-01-11 21:34:12.000,G01,1655.723
2026-01-11 21:34:14.000,G01,1655.982
2026-01-11 21:34:16.000,G01,1654.095
2026-01-11 21:34:18.000,G01,1654.117
2026-01-11 21:34:20.000,G01,1652.267
2026-01-11 21:34:22.000,G01,1652.455
2026-01-11 21:34:24.000,G01,1651.314
2026-01-11 21:34:26.000,G01,1650.249
2026-01-11 21:34:28.000,G01,1649.673
2026-01-11 21:34:30.000,G01,1647.527
2026-01-11 21:34:32.000,G01,1647.821
2026-01-11 21:34:34.000,G01,1647.038
2026-01-11 21:34:36.000,G01,1646.638
2026-01-11 21:34:38.000,G01,1645.75
2026-01-11 21:34:40.000,G01,1643.796
2026-01-11 21:34:42.000,G01,1644.636
2026-01-11 21:34:44.000,G01,1642.545
2026-01-11 21:34:46.000,G01,1642.636
2026-01-11 21:34:48.000,G01,1641.158
2026-01-11 21:34:50.000,G01,1640.612
2026-01-11 21:34:52.000,G01,1638.144
2026-01-11 21:34:54.000,G01,1639.075
2026-01-11 21:34:56.000,G01,1637.88
2026-01-11 21:34:58.000,G01,1636.388
2026-01-11 21:35:00.000,G01,1636.858
2026-01-11 21:35:02.000,G01,1635.842
2026-01-11 21:35:04.000,G01,1634.809
2026-01-11 21:35:06.000,G01,1633.206
2026-01-11 21:35:08.000,G01,1632.505
2026-01-11 21:35:10.000,G01,1632.406
2026-01-11 21:35:12.000,G01,1630.652
2026-01-11 21:35:14.000,G01,1630.484
2026-01-11 21:35:16.000,G01,1629.295
2026-01-11 21:35:18.000,G01,1629.351
2026-01-11 21:35:20.000,G01,1627.088
2026-01-11 21:35:22.000,G01,1627.075
2026-01-11 21:35:24.000,G01,1626.577
2026-01-11 21:35:26.000,G01,1626.124
2026-01-11 21:35:28.000,G01,1624.006
2026-01-11 21:35:30.000,G01,1623.39
2026-01-11 21:35:32.000,G01,1622.428
2026-01-11 21:35:34.000,G01,1621.743
2026-01-11 21:35:36.000,G01,1621.362
2026-01-11 21:35:38.000,G01,1619.878
2026-01-11 21:35:40.000,G01,1618.463
2026-01-11 21:35:42.000,G01,1619.167
2026-01-11 21:35:44.000,G01,1617.73
2026-01-11 21:35:46.000,G01,1616.985
2026-01-11 21:35:48.000,G01,1615.669
2026-01-11 21:35:50.000,G01,1615.581
2026-01-11 21:35:52.000,G01,1615.369
2026-01-11 21:35:54.000,G01,1613.348
2026-01-11 21:35:56.000,G01,1611.594
2026-01-11 21:35:58.000,G01,1611.217
2026-01-11 21:36:00.000,G01,1611.225
2026-01-11 21:36:02.000,G01,1609.87
2026-01-11 21:36:04.000,G01,1609.332
2026-01-11 21:36:06.000,G01,1607.811
2026-01-11 21:36:08.000,G01,1607.995
2026-01-11 21:36:10.000,G01,1607.225
2026-01-11 21:36:12.000,G01,1606.392
2026-01-11 21:36:14.000,G01,1605.617
2026-01-11 21:36:16.000,G01,1603.707
2026-01-11 21:36:18.000,G01,1603.4
2026-01-11 21:36:20.000,G01,1601.445
2026-01-11 21:36:22.000,G01,1601.629
2026-01-11 21:36:24.000,G01,1601.02
2026-01-11 21:36:26.000,G01,1599.671
2026-01-11 21:36:28.000,G01,1600.031
2026-01-11 21:36:30.000,G01,1598.789
2026-01-11 21:36:32.000,G01,1596.746
2026-01-11 21:36:34.000,G01,1595.853
2026-01-11 21:36:36.000,G01,1595.086
2026-01-11 21:36:38.000,G01,1594.19
2026-01-11 21:36:40.000,G01,1593.559
2026-01-11 21:36:42.000,G01,1593.404
2026-01-11 21:36:44.000,G01,1591.716
2026-01-11 21:36:46.000,G01,1591.397
2026-01-11 21:36:48.000,G01,1590.325
2026-01-11 21:36:50.000,G01,1588.414
2026-01-11 21:36:52.000,G01,1588.933
2026-01-11 21:36:54.000,G01,1588.939
2026-01-11 21:36:56.000,G01,1587.639
2026-01-11 21:36:58.000,G01,1586.093
2026-01-11 21:37:00.000,G01,1584.275
2026-01-11 21:37:02.000,G01,1585.112
2026-01-11 21:37:04.000,G01,1583.066
2026-01-11 21:37:06.000,G01,1582.073
2026-01-11 21:37:08.000,G01,1582.704
2026-01-11 21:37:10.000,G01,1581.563
2026-01-11 21:37:12.000,G01,1581.328
2026-01-11 21:37:14.000,G01,1579.928
2026-01-11 21:37:16.000,G01,1579.121
2026-01-11 21:37:18.000,G01,1577.279
2026-01-11 21:37:20.000,G01,1577.113
2026-01-11 21:37:22.000,G01,1576.373
2026-01-11 21:37:24.000,G01,1575.172
2026-01-11 21:37:26.000,G01,1575.012
2026-01-11 21:37:28.000,G01,1573.965
2026-01-11 21:37:30.000,G01,1572.635
2026-01-11 21:37:32.000,G01,1571.782
2026-01-11 21:37:34.000,G01,1570.224
2026-01-11 21:37:36.000,G01,1570.372
2026-01-11 21:37:38.000,G01,1569.712
2026-01-11 21:37:40.000,G01,1569.157
2026-01-11 21:37:42.000,G01,1568.011
2026-01-11 21:37:44.000,G01,1567.567
2026-01-11 21:37:46.000,G01,1565.188
2026-01-11 21:37:48.000,G01,1564.924
2026-01-11 21:37:50.000,G01,1564.741
2026-01-11 21:37:52.000,G01,1563.011
2026-01-11 21:37:54.000,G01,1562.459
2026-01-11 21:37:56.000,G01,1561.086
2026-01-11 21:37:58.000,G01,1561.471
2026-01-11 21:38:00.000,G01,1559.016
2026-01-11 21:38:02.000,G01,1559.672
2026-01-11 21:38:04.000,G01,1557.807
2026-01-11 21:38:06.000,G01,1557.261
